股票代码,股票名称,最新收盘,ret1,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,距250日高点,250日位置,MA20距离,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,20日方向证据,MA20上方证据,短波动非极端证据,10日不过热证据,10日非急跌证据,短沿附近辅助,阶段1分,阶段1通过,阶段1风险提示,阶段1规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明
603629,利通电子,115.01,0.012590244761401692,-0.14775842904779535,0.020949844651575678,,,,0.1449315068493151,-0.22421585160202362,-0.22421585160202362,0.4549926217412691,-0.08035407287760177,,,,-0.08131639907340837,109.5,109.5,0.05031963470319645,0.05031963470319645,2,0,1,1,0,1,5,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,395,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603721,中广天择,21.49,0.022846263683959922,0.24579710144927525,0.18271876719867897,,,,0.33893395133256066,-0.07009952401557773,-0.07009952401557773,0.7834224598930479,0.17079814764369394,,,,0.12513089005235578,17.26,17.0,0.24507531865585142,0.26411764705882335,2,2,0,0,1,0,5,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,395,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603778,国晟科技,10.51,-0.022325581395348904,0.12406417112299462,-0.027752081406105522,,,,0.1876332622601279,-0.06577777777777782,-0.06577777777777782,0.7164750957854404,0.03751233958539002,,,,0.014478764478764505,9.38,9.01,0.1204690831556503,0.16648168701442834,0,2,0,1,1,1,5,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,395,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603800,洪田股份,59.3,-0.030728996404053688,-0.11399970118033775,0.0636771300448431,,,,0.12150482968988323,-0.20445398443788576,-0.20445398443788576,0.4519956850053936,-0.08611761804956242,,,,-0.10395889996977947,59.01,59.01,0.004914421284528014,0.004914421284528014,2,0,1,1,1,0,5,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,395,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603978,深圳新星,22.61,0.10024330900243306,0.20779914529914545,0.18129571577847425,,,,0.217555196553581,0.0,0.0,1.0,0.1521899763039214,,,,0.0807839388145315,18.57,18.2,0.2175551965535809,0.24230769230769234,2,2,0,0,1,0,5,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,395,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603989,艾华集团,29.12,-0.024455611390284737,0.04447632711621252,0.06901615271659334,,,,0.22374768089053795,-0.13871635610766053,-0.13871635610766053,0.5709057639524245,-0.0040017785682525675,,,,-0.07438016528925617,26.95,25.98,0.08051948051948066,0.1208622016936105,2,0,0,1,1,1,5,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,395,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
603990,麦迪科技,22.11,-0.04285714285714293,-0.012064343163538882,0.1563807531380752,,,,0.18896484375000006,-0.11666000799041154,-0.11666000799041154,0.6870310825294746,-0.031006902596691144,,,,-0.06313559322033901,20.48,20.48,0.07958984375,0.07958984375,2,0,0,1,1,1,5,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,395,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
605118,力鼎光电,35.7,0.03658536585365879,0.23103448275862082,0.2196788520669628,,,,0.24146174863387979,-0.017881705639614776,-0.017881705639614776,0.9241540256709453,0.18386364013198264,,,,0.08675799086757996,29.28,27.83,0.21926229508196737,0.2827883578871724,2,2,0,0,1,0,5,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,395,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
605398,新炬网络,26.66,0.09983498349834985,0.30558276199804113,0.2829643888354185,,,,0.3243914555389966,0.0,0.0,1.0,0.2557405619274158,,,,0.19017857142857153,20.13,19.66,0.3243914555389966,0.3560528992878942,2,2,0,0,1,0,5,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,395,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
605577,龙版传媒,12.85,0.10017123287671237,0.26725838264299795,0.33298755186721984,,,,0.3512092534174553,0.0,0.0,1.0,0.2708302427928595,,,,0.20998116760828633,9.51,9.51,0.35120925341745535,0.35120925341745535,2,2,0,0,1,0,5,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,395,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
605580,恒盛能源,22.47,0.09985315712187948,0.26306913996627324,0.21788617886178852,,,,0.28767908309455587,0.0,0.0,1.0,0.2187449151163421,,,,0.1813880126182965,17.45,16.92,0.2876790830945559,0.3280141843971629,2,2,0,0,1,0,5,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,395,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
688137,近岸蛋白,72.72,0.003172851427783119,0.2930298719772404,0.8359000252461499,,,,0.2813119755911518,-0.20000000000000007,-0.20000000000000007,0.6795911173775114,0.09349272583737456,,,,-0.1341826407905703,65.55,65.55,0.10938215102974835,0.10938215102974835,2,2,0,0,1,0,5,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,395,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
688185,康希诺,72.25,-0.04683377308707115,0.34568821009498985,0.41003122560499605,,,,0.3405555555555555,-0.2514504765851636,-0.2514504765851636,0.49300188009191565,0.09123313119718457,,,,-0.2231182795698925,72.0,64.43,0.003472222222222321,0.12137203166226906,2,2,0,0,1,0,5,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,395,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
688209,英集芯,33.29,0.10745176314038596,0.5214808043875685,0.5221764974851393,,,,0.44351464435146454,-0.03507246376811601,-0.03507246376811601,0.917687074829932,0.36484768972161863,,,,0.0914754098360655,23.9,21.2,0.392887029288703,0.5702830188679247,2,2,0,0,1,0,5,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,395,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
688300,联瑞新材,177.05,0.005052225249773112,0.26238859180035656,0.4158336665333868,,,,0.2840506329113924,-0.12731664037854884,-0.12731664037854884,0.7518731988472623,0.11057096708432024,,,,-0.12351485148514851,158.0,130.22,0.12056962025316453,0.35962217785286454,2,2,0,0,1,0,5,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,395,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
688419,耐科装备,49.99,-0.021530632217655166,0.05131440588853842,0.2337117472852912,,,,0.14367346938775508,-0.14547008547008544,-0.14547008547008544,0.6830540037243948,-0.012211508061966359,,,,-0.10795860099928622,49.0,46.62,0.020204081632653192,0.07228657228657243,2,0,1,1,1,0,5,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,395,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
688596,正帆科技,65.75,-0.01276276276276267,0.008745013807916369,0.14507140369209326,,,,0.17736087025067016,-0.14743257261410792,-0.14743257261410792,0.6865177832919768,-0.04848046309696086,,,,-0.11507402422611035,63.43,63.43,0.03657575279836034,0.03657575279836034,2,0,1,1,1,0,5,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,395,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
688598,金博股份,33.81,-0.028448275862068773,0.010762331838565009,0.21139376567538526,,,,0.1534772182254196,-0.18530120481927703,-0.18530120481927703,0.5457767277023037,-0.028978431316235342,,,,-0.11002895498815479,33.36,33.18,0.013489208633093552,0.018987341772152,2,0,1,1,1,0,5,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,395,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
688625,呈和科技,54.78,0.004216315307057794,-0.0434782608695653,0.018215613382899676,,,,0.19097832454598712,-0.15056597922158466,-0.15056597922158466,0.4331582019848222,-0.032155477031802104,,,,-0.047304347826086945,51.21,50.01,0.06971294669009964,0.095380923815237,2,0,0,1,1,1,5,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,395,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
000960,锡业股份,34.3,-0.032985621652100394,-0.0522243713733076,-0.11139896373057001,,,,0.11962729185452349,-0.16239316239316248,-0.16239316239316248,0.3587270973963353,-0.08244609705205719,,,,-0.06437534097108566,33.27,33.27,0.030958821761346345,0.030958821761346345,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,472,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
000989,九芝堂,9.05,-0.015233949945592906,-0.02056277056277056,-0.004400440044004306,,,,0.03954802259887002,-0.07653061224489799,-0.07653061224489799,0.4140625000000005,-0.019554737013162904,,,,-0.016304347826086807,8.85,8.52,0.02259887005649719,0.06220657276995323,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,472,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
001358,兴欣新材,24.79,-0.01037924151696612,-0.043595679012345734,-0.050555342780543855,,,,0.059689288634505344,-0.13623693379790947,-0.13623693379790947,0.3140350877192981,-0.03909142004380106,,,,-0.043595679012345734,24.46,24.46,0.013491414554374526,0.013491414554374526,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,472,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
001359,平安电工,84.95,-0.01301266411060753,-0.04443194600674916,-0.014158059649529986,,,,0.13745787193066925,-0.1354569509464686,-0.1354569509464686,0.5339635854341737,-0.04457703273406166,,,,-0.06771290605794555,83.08,83.08,0.022508425613866123,0.022508425613866123,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,472,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002112,三变科技,15.51,0.009765625,-0.022068095838587598,-0.09404205607476646,,,,0.04563758389261743,-0.17280000000000006,-0.17280000000000006,0.16923076923076924,-0.040519641200123635,,,,0.0045336787564767,14.9,14.85,0.04093959731543628,0.04444444444444451,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,472,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002174,游族网络,11.62,-0.004284490145672781,-0.03568464730290466,-0.04909983633387904,,,,0.0706713780918727,-0.15674891146589265,-0.15674891146589265,0.22302158273381273,-0.050071530758226124,,,,-0.041254125412541254,11.32,11.32,0.026501766784452263,0.026501766784452263,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,472,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002180,奔图科技,17.18,-0.0057870370370370905,-0.029378531073446346,-0.040223463687150796,,,,0.05963029218843172,-0.16601941747572824,-0.16601941747572824,0.27542372881355903,-0.03374578177727772,,,,-0.02386363636363642,16.77,16.43,0.02444841979725698,0.045648204503956125,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,472,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002256,兆新股份,3.35,-0.014705882352941124,0.015151515151515138,-0.023323615160349864,,,,0.05120481927710855,-0.1561712846347607,-0.1561712846347607,0.19480519480519468,-0.039013195639701626,,,,-0.03735632183908044,3.32,3.24,0.009036144578313365,0.033950617283950546,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,472,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002348,高乐股份,10.74,-0.04021447721179616,-0.06770833333333326,-0.11386138613861374,,,,0.06741573033707872,-0.19187358916478547,-0.19187358916478547,0.3957345971563982,-0.08185509724300055,,,,-0.053744493392070436,10.68,10.68,0.005617977528090012,0.005617977528090012,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,472,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002364,中恒电气,36.0,-0.021207177814029365,-0.08883826879271062,-0.07715970264034855,,,,0.09926884139482567,-0.2589543021819679,-0.2589543021819679,0.15343203230148056,-0.0972013241047246,,,,-0.07904834996162713,35.56,35.56,0.01237345331833506,0.01237345331833506,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,472,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002384,东山精密,183.43,-0.027876411044570393,-0.06935565702688984,-0.02859715087644976,,,,0.14216335540838865,-0.16565840345690241,-0.16565840345690241,0.3726098191214471,-0.06952560668776875,,,,-0.09773733398917861,181.2,181.2,0.012306843267108292,0.012306843267108292,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,472,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002409,雅克科技,130.84,-0.025255159055352694,-0.08484297405050012,-0.06954913952496089,,,,0.14393705646405452,-0.19823518597953305,-0.19823518597953305,0.2689265536723165,-0.09745910318448492,,,,-0.0950338912712686,129.64,129.64,0.009256402344955283,0.009256402344955283,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,472,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002438,江苏神通,13.69,-0.010122921185827916,-0.0021865889212828726,-0.10464355788096791,,,,0.03618906942392912,-0.08794137241838773,-0.10930383864671434,0.44370860927152317,-0.018180514218094523,,,,-0.0242337847469708,13.54,13.26,0.01107828655834564,0.03242835595776761,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,472,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002448,中原内配,11.7,-0.0266222961730449,-0.07728706624605686,-0.042553191489361764,,,,0.07493540051679595,-0.16725978647686846,-0.16725978647686846,0.10646387832699593,-0.05819850277710692,,,,-0.06250000000000011,11.61,11.61,0.007751937984496138,0.007751937984496138,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,472,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002515,金字火腿,7.51,-0.06359102244389025,-0.07169344870210137,0.08683068017366136,,,,0.22314049586776874,-0.15427927927927942,-0.15427927927927942,0.46899224806201534,-0.03730290988334839,,,,-0.12470862470862476,7.26,7.26,0.03443526170798905,0.03443526170798905,2,0,0,1,1,0,4,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,472,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002517,恺英网络,16.75,-0.012964054213317588,-0.0005966587112172794,-0.08868335146898798,,,,0.0772081531809759,-0.1004296455424275,-0.11888479747501324,0.21254355400696837,-0.02647409258667288,,,,-0.024461269656377516,16.19,16.14,0.03458925262507706,0.03779429987608429,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,472,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002545,东方铁塔,17.56,-0.031439602868174266,-0.01624649859943994,-0.05591397849462376,,,,0.09854227405247822,-0.09624292331446227,-0.11714429361488199,0.24595469255663366,-0.01893960556455676,,,,-0.053369272237196896,17.15,16.8,0.023906705539358697,0.04523809523809508,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,472,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002552,宝鼎科技,47.92,-0.042557442557442426,-0.07579556412729027,0.21809862735129637,,,,0.21261682242990665,-0.23657798311295208,-0.23657798311295208,0.5222007722007722,-0.11764976661541704,,,,-0.15335689045936396,47.08,47.08,0.017841971112999122,0.017841971112999122,2,0,0,1,1,0,4,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,472,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002558,巨人网络,26.1,-0.03153988868274571,-0.006849315068493178,-0.13202527435982703,,,,0.06329113924050628,-0.15287244401168443,-0.16346153846153844,0.06593406593406648,-0.053147106838382085,,,,-0.05708092485549132,26.07,25.74,0.0011507479861909697,0.013986013986014179,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,472,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002607,中公教育,2.08,-0.023474178403755763,0.034825870646766344,-0.11489361702127665,,,,0.043902439024390394,-0.09956709956709953,-0.11489361702127665,0.27027027027027045,-0.009995240361732494,,,,-0.018867924528301883,2.05,1.98,0.014634146341463428,0.05050505050505061,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,472,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002706,良信股份,9.19,-0.006486486486486531,-0.07171717171717185,-0.016059957173447548,,,,0.07513812154696128,-0.15377532228360957,-0.15377532228360957,0.24434389140271465,-0.041810030236680173,,,,-0.0554984583761563,9.05,9.05,0.015469613259668336,0.015469613259668336,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,472,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002774,快意电梯,15.35,-0.02848101265822789,-0.07082324455205813,-0.009677419354838679,,,,0.1281883584041858,-0.15473568281938332,-0.15473568281938332,0.4008528784648186,-0.06385314386778063,,,,-0.0857653365098272,15.29,15.29,0.003924133420536435,0.003924133420536435,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,472,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002775,文科股份,3.67,-0.008108108108108136,0.06686046511627897,-0.04675324675324677,,,,0.0362116991643455,-0.06852791878172593,-0.1070559610705597,0.3623188405797099,-0.004205670872337586,,,,-0.013440860215053863,3.59,3.42,0.022284122562674202,0.07309941520467844,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,472,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002828,贝肯能源,12.24,-0.021582733812949617,0.04526046114432103,-0.012903225806451646,,,,0.09448160535117048,-0.12571428571428567,-0.12571428571428567,0.37366548042704645,-8.169267216728837e-05,,,,-0.051162790697674376,11.96,11.53,0.02341137123745818,0.0615784908933219,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,472,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002851,麦格米特,118.55,-0.04595203605343645,0.0001687336539273332,0.017596566523605084,,,,0.18035004650376257,-0.1507879656160458,-0.1507879656160458,0.5085220639738501,-0.050719067294449194,,,,-0.11516644275264964,118.27,115.17,0.002367464276655129,0.029347920465399024,2,0,0,1,1,0,4,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,472,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002859,洁美科技,63.99,0.012179689971528074,-0.07462039045553148,-0.02096083231334145,,,,0.12049366677492696,-0.21829953579281702,-0.21829953579281702,0.37951388888888893,-0.08300791745781533,,,,-0.07207076566125281,61.58,61.08,0.03913608314387784,0.047642436149312406,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,472,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002916,深南电路,348.39,-0.016791781904385572,0.01296775506643777,-0.00226244343891413,,,,0.10141735022173273,-0.13525119142176334,-0.13525119142176334,0.5400523339242,-0.04359403738984835,,,,-0.05934605934605941,345.01,332.0,0.009796817483551212,0.04936746987951812,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,472,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002929,润建股份,51.79,-0.007474128018397863,-0.02246130615326536,-0.10351393456811497,,,,0.0715697904310005,-0.13826955074875213,-0.13826955074875213,0.5100235849056602,-0.053562617642221255,,,,-0.044464944649446614,50.58,50.58,0.023922499011467036,0.023922499011467036,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,472,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002931,锋龙股份,44.6,-0.014800088358736474,-0.0958848570849381,-0.09898989898989896,,,,0.0725623582766439,-0.19885036824142266,-0.19885036824142266,0.27409836065573767,-0.09020439802537628,,,,-0.055284897267528055,44.1,44.1,0.01133786848072571,0.01133786848072571,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,472,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
002938,鹏鼎控股,85.8,-0.027431421446384108,-0.017857142857142905,-0.05848787446504988,,,,0.10278847275697121,-0.17587167419075977,-0.17587167419075977,0.34746970776906627,-0.0715893351800555,,,,-0.08254918733960648,85.71,84.6,0.0010500525026251317,0.014184397163120588,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,472,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
300063,天龙集团,9.05,-0.037234042553191404,0.019144144144144226,-0.0650826446280991,,,,0.12647754137115821,-0.1919642857142856,-0.1919642857142856,0.38218390804597735,-0.016464706841275767,,,,-0.016304347826086807,8.46,8.45,0.06973995271867617,0.07100591715976345,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,472,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
300120,经纬辉开,7.79,-0.02867830423940143,-0.10459770114942524,0.15922619047619047,,,,0.27154046997389036,-0.2002053388090349,-0.2002053388090349,0.4772117962466488,-0.06673056187851922,,,,-0.196078431372549,7.66,7.66,0.016971279373368064,0.016971279373368064,2,0,0,1,1,0,4,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,472,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
300142,沃森生物,13.19,-0.03157121879588842,0.04682539682539688,0.05015923566878966,,,,0.18996960486322187,-0.22274602239245722,-0.22274602239245722,0.24701195219123512,-0.04572420778469111,,,,-0.1577266922094509,13.16,13.16,0.0022796352583585033,0.0022796352583585033,2,0,0,1,1,0,4,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,472,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
300209,有棵树,34.4,0.024724456359844993,0.058135958166718016,-0.06951582364078979,,,,0.11455108359133137,-0.1609756097560976,-0.1609756097560976,0.5874999999999999,-0.023878098264829895,,,,-0.02824858757062143,32.3,31.01,0.06501547987616108,0.10931957433086081,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,472,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
300214,日科化学,11.61,-0.03811101905550962,0.022007042253521236,-0.12244897959183676,,,,0.15611448395490032,-0.18181818181818188,-0.18181818181818188,0.2670454545454544,-0.05209013716525157,,,,-0.0936768149882905,11.53,10.67,0.006938421509106618,0.08809746954076836,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,472,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
300270,中威电子,11.67,-0.007653061224489832,-0.029925187032418865,-0.11924528301886794,,,,0.07277628032345002,-0.18105263157894735,-0.18105263157894735,0.4808853118712274,-0.04882223490096993,,,,-0.0017108639863130382,11.13,11.13,0.04851752021563338,0.04851752021563338,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,472,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
300480,光力科技,29.78,-0.01878088962108737,-0.1134266150640072,-0.03530936183997413,,,,0.09703504043126693,-0.17666574509261823,-0.17666574509261823,0.422242314647378,-0.1004787579478349,,,,-0.08171446191797715,29.68,29.68,0.003369272237196741,0.003369272237196741,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,472,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
300508,维宏股份,39.68,-0.01830776843146964,-0.08465974625144179,-0.11566748384221082,,,,0.09888687548537406,-0.23471552555448416,-0.23471552555448416,0.39542970690511675,-0.10154083030488292,,,,-0.06393017221042696,38.63,38.63,0.02718094745016808,0.02718094745016808,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,472,False,150,200,200,7,未入选：满足基础条件，但位于本次软容量边界之外（150-200只）
